year,kecamatan,jenis_kejahatan,crime_total
2025,PULO GADUNG,Kejahatan Terkait Metrologi Legal,1
2025,PULO GADUNG,Kejahatan Terkait Pangan,1
2025,PULO GADUNG,Kejahatan Terkait Perlindungan Data Pribadi,1
2025,PULO GADUNG,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),5
2025,PULO GADUNG,Kekerasan Dalam Rumah Tangga,17
2025,PULO GADUNG,Kekerasan Seksual (KDRT),5
2025,PULO GADUNG,Manipulasi data autentik secara elektronik (ITE),322
2025,PULO GADUNG,Memasuki Pekarangan Tanpa Ijin,8
2025,PULO GADUNG,Menempatkan anaknya untuk ditemukan atau meninggalkannya dengan maksud untuk melepaskan diri dari padanya,1
2025,PULO GADUNG,Mengakibatkan Orang Luka,2
2025,PULO GADUNG,Mengakibatkan Orang Mati,2
2025,PULO GADUNG,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,1
2025,PULO GADUNG,Narkotika ( Narkoba ),96
2025,PULO GADUNG,Pemalsuan Surat Otentik,8
2025,PULO GADUNG,Pemerasan Dan Pengancaman,8
2025,PULO GADUNG,Pencemaran Nama Baik,5
2025,PULO GADUNG,Pencurian Biasa,44
2025,PULO GADUNG,Pencurian Dengan Kekerasan ( Curas ),15
2025,PULO GADUNG,Pencurian Dengan Pemberatan ( Curat ),81
2025,PULO GADUNG,Pengancaman,2
2025,PULO GADUNG,Penganiayaan,35
2025,PULO GADUNG,Penganiayaan Berat ( Anirat ),26
2025,PULO GADUNG,Pengeroyokan,23
2025,PULO GADUNG,Pengerusakan,4
2025,PULO GADUNG,Penggelapan,38
2025,PULO GADUNG,Penghinaan,2
2025,PULO GADUNG,Penipuan / Perbuatan Curang,118
2025,PULO GADUNG,Penyekapan,1
2025,PULO GADUNG,Penyerobotan Tanah,4
2025,PULO GADUNG,Perampasan ( Premanisme ),7
2025,PULO GADUNG,Perbuatan Yang Tidak Menyenangkan,8
2025,PULO GADUNG,Perlindungan Konsumen,1
2025,PULO GADUNG,Perzinahan,1
2025,PULO GADUNG,Terhadap ketertiban umum,3
2025,PULO GADUNG,Tindak Pidana Dalam Perlindungan Anak,21
2025,PULO GADUNG,UNCLASSIFIED,34
2025,SAWAH BESAR,Curanmor R-2,9
2025,SAWAH BESAR,Karena Alpa  Menimbulkan  Kebakaran/ Meletus/banjir,1
2025,SAWAH BESAR,Kejahatan Tentang Desain Industri,1
2025,SAWAH BESAR,Kejahatan Tentang Jaminan Fidusia,5
2025,SAWAH BESAR,Kejahatan Tentang Perindustrian,1
2025,SAWAH BESAR,Kejahatan Tentang Pornografi,1
2025,SAWAH BESAR,Kejahatan Terkait Merek,1
2025,SAWAH BESAR,Kejahatan Terkait Perlindungan Data Pribadi,1
2025,SAWAH BESAR,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),28
2025,SAWAH BESAR,Kejahatan terkait Tenaga Kesehatan,1
2025,SAWAH BESAR,Kekerasan Dalam Rumah Tangga,11
2025,SAWAH BESAR,Kekerasan Seksual (KDRT),5
2025,SAWAH BESAR,Manipulasi data autentik secara elektronik (ITE),63
2025,SAWAH BESAR,Memasuki Pekarangan Tanpa Ijin,3
2025,SAWAH BESAR,Membahayakan Keamanan Umum Bagi  Orang / Barang,2
2025,SAWAH BESAR,Narkotika ( Narkoba ),81
2025,SAWAH BESAR,Pemalsuan Surat Otentik,6
2025,SAWAH BESAR,Pemerasan Dan Pengancaman,4
2025,SAWAH BESAR,Penadahan,1
2025,SAWAH BESAR,Pencemaran Nama Baik,5
2025,SAWAH BESAR,Penculikan,1
2025,SAWAH BESAR,Pencurian Biasa,136
2025,SAWAH BESAR,Pencurian Dengan Kekerasan ( Curas ),2
2025,SAWAH BESAR,Pencurian Dengan Pemberatan ( Curat ),176
2025,SAWAH BESAR,Pencurian Ringan,3
2025,SAWAH BESAR,Pengancaman,5
2025,SAWAH BESAR,Penganiayaan,21
2025,SAWAH BESAR,Penganiayaan Berat ( Anirat ),14
2025,SAWAH BESAR,Pengeroyokan,17
2025,SAWAH BESAR,Pengerusakan,5
2025,SAWAH BESAR,Penggelapan,41
2025,SAWAH BESAR,Penghinaan,1
2025,SAWAH BESAR,Penipuan / Perbuatan Curang,170
2025,SAWAH BESAR,Penyerobotan Tanah,3
2025,SAWAH BESAR,Perampasan ( Premanisme ),2
2025,SAWAH BESAR,Perbankan,3
2025,SAWAH BESAR,Perbuatan Yang Tidak Menyenangkan,3
2025,SAWAH BESAR,Percobaan Pencurian,1
2025,SAWAH BESAR,Perlindungan Konsumen,1
2025,SAWAH BESAR,Perzinahan,6
2025,SAWAH BESAR,Sumpah Palsu Dan Keterangan Palsu,1
2025,SAWAH BESAR,Terhadap ketertiban umum,1
2025,SAWAH BESAR,Tindak Pidana Dalam Perlindungan Anak,17
2025,SAWAH BESAR,Tindak Pidana Pencucian Uang ( TPPU / Money Laundering),1
2025,SAWAH BESAR,UNCLASSIFIED,26
2025,SENEN,Curanmor R-2,5
2025,SENEN,Kejahatan Tentang Jaminan Fidusia,3
2025,SENEN,Kejahatan Tentang Perdagangan Berjangka,1
2025,SENEN,Kejahatan Tentang Tenaga Kerja,1
2025,SENEN,Kejahatan Terkait Merek,10
2025,SENEN,Kejahatan Terkait Perlindungan Data Pribadi,2
2025,SENEN,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),2
2025,SENEN,Kekerasan Dalam Rumah Tangga,8
2025,SENEN,Kekerasan Seksual (KDRT),2
2025,SENEN,Manipulasi data autentik secara elektronik (ITE),64
2025,SENEN,Memasuki Pekarangan Tanpa Ijin,1
2025,SENEN,Menghambat Penyidikan,1
2025,SENEN,Narkotika ( Narkoba ),72
2025,SENEN,Pemalsuan Surat Otentik,9
2025,SENEN,Pemerasan Dan Pengancaman,2
2025,SENEN,Pencemaran Nama Baik,2
2025,SENEN,Penculikan,1
2025,SENEN,Pencurian Biasa,81
2025,SENEN,Pencurian Dengan Kekerasan ( Curas ),1
2025,SENEN,Pencurian Dengan Pemberatan ( Curat ),66
2025,SENEN,Penganiayaan,20
2025,SENEN,Penganiayaan Berat ( Anirat ),8
2025,SENEN,Pengeroyokan,13
2025,SENEN,Pengerusakan,5
2025,SENEN,Penggelapan,29
2025,SENEN,Penghinaan,1
2025,SENEN,Penipuan / Perbuatan Curang,175
2025,SENEN,Penyekapan,1
2025,SENEN,Penyerobotan Tanah,2
2025,SENEN,Perbuatan Yang Tidak Menyenangkan,9
2025,SENEN,Percobaan Pencurian,3
2025,SENEN,Persetubuhan Terhadap Anak / Cabul Terhadap Anak,3
2025,SENEN,Sengaja Menimbulkan Kebakaran/banjir (pembakaran),4
2025,SENEN,Terhadap ketertiban umum,1
2025,SENEN,Tindak Pidana Dalam Perlindungan Anak,9
2025,SENEN,UNCLASSIFIED,19
2025,SETIA BUDI,Curanmor R-2,3
2025,SETIA BUDI,Hak Atas Kekayaan Intelektual ( HAKI ),4
2025,SETIA BUDI,Kejahatan Tentang Peternakan Dan Kesehatan Hewan,1
2025,SETIA BUDI,Kejahatan Tentang Pornografi,1
2025,SETIA BUDI,Kejahatan Tentang Tenaga Kerja,1
2025,SETIA BUDI,Kejahatan Terkait Merek,1
2025,SETIA BUDI,Kejahatan Terkait Perlindungan Data Pribadi,5
2025,SETIA BUDI,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),2
2025,SETIA BUDI,Kejahatan terkait Tenaga Kesehatan,2
2025,SETIA BUDI,Kekerasan Dalam Rumah Tangga,7
2025,SETIA BUDI,Kekerasan Seksual (KDRT),11
2025,SETIA BUDI,Manipulasi data autentik secara elektronik (ITE),310
2025,SETIA BUDI,Memasuki Pekarangan Tanpa Ijin,1
2025,SETIA BUDI,Narkotika ( Narkoba ),72
2025,SETIA BUDI,Pemalsuan Mata Uang Dan Uang Kertas,2
2025,SETIA BUDI,Pemalsuan Surat Otentik,29
2025,SETIA BUDI,Pemerasan Dan Pengancaman,4
2025,SETIA BUDI,Pencemaran Nama Baik,13
2025,SETIA BUDI,Pencurian Biasa,129
2025,SETIA BUDI,Pencurian Dengan Kekerasan ( Curas ),3
2025,SETIA BUDI,Pencurian Dengan Pemberatan ( Curat ),111
2025,SETIA BUDI,Pencurian Ringan,3
2025,SETIA BUDI,Pengaduan Palsu,6
2025,SETIA BUDI,Pengancaman,9
2025,SETIA BUDI,Penganiayaan,72
2025,SETIA BUDI,Pengeroyokan,31
2025,SETIA BUDI,Pengerusakan,5
2025,SETIA BUDI,Penggelapan,99
2025,SETIA BUDI,Penghinaan,3
2025,SETIA BUDI,Penipuan / Perbuatan Curang,245
2025,SETIA BUDI,Penyalahgunaan Wewenang,4
2025,SETIA BUDI,Penyelundupan Senjata api (senpi),1
2025,SETIA BUDI,Perampasan ( Premanisme ),5
2025,SETIA BUDI,Perbankan,1
2025,SETIA BUDI,Perbuatan Yang Tidak Menyenangkan,8
2025,SETIA BUDI,Perlindungan Konsumen,4
2025,SETIA BUDI,Perzinahan,2
2025,SETIA BUDI,Psikotropika ( Narkoba ),2
2025,SETIA BUDI,Sumpah Palsu Dan Keterangan Palsu,2
2025,SETIA BUDI,Terhadap ketertiban umum,1
2025,SETIA BUDI,Tindak Pidana Dalam Perlindungan Anak,13
2025,SETIA BUDI,UNCLASSIFIED,28
2025,TAMAN SARI,Cabul,1
2025,TAMAN SARI,Judi,2
2025,TAMAN SARI,Kejahatan Tentang Jaminan Fidusia,2
2025,TAMAN SARI,Kejahatan Tentang Tenaga Kerja,1
2025,TAMAN SARI,Kejahatan Terkait Merek,6
2025,TAMAN SARI,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),3
2025,TAMAN SARI,Kekerasan Dalam Rumah Tangga,6
2025,TAMAN SARI,Kekerasan Seksual (KDRT),2
2025,TAMAN SARI,Manipulasi data autentik secara elektronik (ITE),34
2025,TAMAN SARI,Memasuki Pekarangan Tanpa Ijin,2
2025,TAMAN SARI,Narkotika ( Narkoba ),127
2025,TAMAN SARI,Pemalsuan Surat Otentik,6
2025,TAMAN SARI,Pemerasan Dan Pengancaman,3
2025,TAMAN SARI,Pencemaran Nama Baik,1
2025,TAMAN SARI,Pencurian Biasa,29
2025,TAMAN SARI,Pencurian Dengan Kekerasan ( Curas ),3
2025,TAMAN SARI,Pencurian Dengan Pemberatan ( Curat ),33
2025,TAMAN SARI,Pengancaman,2
2025,TAMAN SARI,Penganiayaan,41
2025,TAMAN SARI,Penganiayaan Berat ( Anirat ),6
2025,TAMAN SARI,Pengeroyokan,12
2025,TAMAN SARI,Pengerusakan,4
2025,TAMAN SARI,Penggelapan,49
2025,TAMAN SARI,Penipuan / Perbuatan Curang,42
2025,TAMAN SARI,Penyekapan,2
2025,TAMAN SARI,Perampasan ( Premanisme ),1
2025,TAMAN SARI,Perbankan,2
2025,TAMAN SARI,Perbuatan Yang Tidak Menyenangkan,2
2025,TAMAN SARI,Perdagangan Manusia / Trafficking In Person / Tppo (dalam Negeri),2
2025,TAMAN SARI,Persetubuhan Terhadap Anak / Cabul Terhadap Anak,3
2025,TAMAN SARI,Terhadap ketertiban umum,22
2025,TAMAN SARI,Tindak Pidana Dalam Perlindungan Anak,8
2025,TAMAN SARI,UNCLASSIFIED,11
2025,TAMBORA,Cabul,1
2025,TAMBORA,Curanmor R-2,2
2025,TAMBORA,Kejahatan Tentang Jaminan Fidusia,1
2025,TAMBORA,Kejahatan Tentang Pornografi,1
2025,TAMBORA,Kejahatan Tentang Tenaga Kerja,1
2025,TAMBORA,Kejahatan Terhadap Jiwa Orang / Pembunuhan,1
2025,TAMBORA,Kejahatan Terkait Merek,73
2025,TAMBORA,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),5
2025,TAMBORA,Kejahatan terkait Tenaga Kesehatan,1
2025,TAMBORA,Kekerasan Dalam Rumah Tangga,3
2025,TAMBORA,Manipulasi data autentik secara elektronik (ITE),35
2025,TAMBORA,Memasuki Pekarangan Tanpa Ijin,4
2025,TAMBORA,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,3
2025,TAMBORA,Narkotika ( Narkoba ),86
2025,TAMBORA,Penadahan,2
2025,TAMBORA,Pencemaran Nama Baik,3
2025,TAMBORA,Pencurian Biasa,20
2025,TAMBORA,Pencurian Dengan Kekerasan ( Curas ),9
2025,TAMBORA,Pencurian Dengan Pemberatan ( Curat ),28
2025,TAMBORA,Penganiayaan,15
2025,TAMBORA,Penganiayaan Berat ( Anirat ),3
2025,TAMBORA,Pengeroyokan,6
2025,TAMBORA,Pengerusakan,5
2025,TAMBORA,Penggelapan,26
2025,TAMBORA,Penghinaan,1
2025,TAMBORA,Penipuan / Perbuatan Curang,46
2025,TAMBORA,Penyelundupan Senjata api (senpi),1
2025,TAMBORA,Penyerobotan Tanah,1
2025,TAMBORA,Perbuatan Yang Tidak Menyenangkan,1
2025,TAMBORA,Percobaan Pencurian,2
2025,TAMBORA,Psikotropika ( Narkoba ),1
2025,TAMBORA,Terhadap ketertiban umum,1
2025,TAMBORA,Tindak Pidana Dalam Perlindungan Anak,12
2025,TAMBORA,Tindak Pidana Transfer Dana,1
2025,TAMBORA,UNCLASSIFIED,14
2025,TANAH ABANG,Cabul,1
2025,TANAH ABANG,Curanmor R-2,2
2025,TANAH ABANG,Hak Atas Kekayaan Intelektual ( HAKI ),3
2025,TANAH ABANG,Karena Alpa  Menimbulkan  Kebakaran/ Meletus/banjir,1
2025,TANAH ABANG,Kejahatan Tentang Jaminan Fidusia,5
2025,TANAH ABANG,Kejahatan Tentang Tenaga Kerja,2
2025,TANAH ABANG,Kejahatan Terhadap Jiwa Orang / Pembunuhan,2
2025,TANAH ABANG,Kejahatan Terkait Merek,3
2025,TANAH ABANG,Kejahatan Terkait Perlindungan Data Pribadi,4
2025,TANAH ABANG,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),8
2025,TANAH ABANG,Kejahatan terkait Tenaga Kesehatan,8
2025,TANAH ABANG,Kekerasan Dalam Rumah Tangga,20
2025,TANAH ABANG,Kekerasan Seksual (KDRT),10
2025,TANAH ABANG,Manipulasi data autentik secara elektronik (ITE),236
2025,TANAH ABANG,Memasuki Pekarangan Tanpa Ijin,3
2025,TANAH ABANG,Mengakibatkan Orang Luka,3
2025,TANAH ABANG,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,2
2025,TANAH ABANG,Narkotika ( Narkoba ),85
2025,TANAH ABANG,Pemalsuan Mata Uang Dan Uang Kertas,1
2025,TANAH ABANG,Pemalsuan Surat Otentik,14
2025,TANAH ABANG,Pemerasan Dan Pengancaman,11
2025,TANAH ABANG,Penadahan,1
2025,TANAH ABANG,Pencemaran Nama Baik,11
2025,TANAH ABANG,Pencurian Biasa,171
2025,TANAH ABANG,Pencurian Dengan Kekerasan ( Curas ),18
2025,TANAH ABANG,Pencurian Dengan Pemberatan ( Curat ),119
2025,TANAH ABANG,Pencurian dalam lingkungan keluarga,1
2025,TANAH ABANG,Penganiayaan,46
2025,TANAH ABANG,Penganiayaan Berat ( Anirat ),25
2025,TANAH ABANG,Pengeroyokan,38
2025,TANAH ABANG,Pengerusakan,13
2025,TANAH ABANG,Penggelapan,85
2025,TANAH ABANG,Penghinaan,5
2025,TANAH ABANG,Penipuan / Perbuatan Curang,233
2025,TANAH ABANG,Penyekapan,1
2025,TANAH ABANG,Penyerobotan Tanah,6
2025,TANAH ABANG,Perampasan ( Premanisme ),1
2025,TANAH ABANG,Perbankan,1
2025,TANAH ABANG,Perbuatan Yang Tidak Menyenangkan,9
2025,TANAH ABANG,Percobaan Pencurian,4
2025,TANAH ABANG,Perlindungan Konsumen,3
2025,TANAH ABANG,Perzinahan,2
2025,TANAH ABANG,Psikotropika ( Narkoba ),2
2025,TANAH ABANG,Terhadap ketertiban umum,4
2025,TANAH ABANG,Tindak Pidana Dalam Perlindungan Anak,11
2025,TANAH ABANG,Tindak Pidana Pencucian Uang ( TPPU / Money Laundering),1
2025,TANAH ABANG,Tindak Pidana Transfer Dana,1
2025,TANAH ABANG,UNCLASSIFIED,41
2025,TANJUNG PRIOK,Curanmor R-2,15
2025,TANJUNG PRIOK,Judi,1
2025,TANJUNG PRIOK,Kejahatan Lingkungan Hidup,1
2025,TANJUNG PRIOK,Kejahatan Tentang Jaminan Fidusia,5
2025,TANJUNG PRIOK,Kejahatan Tentang Minyak Dan Gas  ( MIGAS ),9
2025,TANJUNG PRIOK,Kejahatan Tentang Perindustrian,2
2025,TANJUNG PRIOK,Kejahatan Tentang Tenaga Kerja,1
2025,TANJUNG PRIOK,Kejahatan Terhadap Jiwa Orang / Pembunuhan,2
2025,TANJUNG PRIOK,Kejahatan Terkait Merek,1
2025,TANJUNG PRIOK,Kejahatan Terkait Perlindungan Data Pribadi,2
2025,TANJUNG PRIOK,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),18
2025,TANJUNG PRIOK,Kejahatan terkait Tenaga Kesehatan,1
2025,TANJUNG PRIOK,Kekerasan Dalam Rumah Tangga,28
2025,TANJUNG PRIOK,Kekerasan Seksual (KDRT),6
2025,TANJUNG PRIOK,Manipulasi data autentik secara elektronik (ITE),93
2025,TANJUNG PRIOK,Membahayakan Keamanan Umum Bagi  Orang / Barang,1
2025,TANJUNG PRIOK,Mengakibatkan Orang Mati,1
2025,TANJUNG PRIOK,Mucikari ( Pelacuran ),19
2025,TANJUNG PRIOK,Narkotika ( Narkoba ),187
2025,TANJUNG PRIOK,Pemalsuan Mata Uang Dan Uang Kertas,1
2025,TANJUNG PRIOK,Pemalsuan Surat Otentik,26
2025,TANJUNG PRIOK,Pemerasan Dan Pengancaman,3
2025,TANJUNG PRIOK,Penadahan,1
2025,TANJUNG PRIOK,Pencemaran Nama Baik,6
2025,TANJUNG PRIOK,Penculikan,1
2025,TANJUNG PRIOK,Pencurian Biasa,72
2025,TANJUNG PRIOK,Pencurian Dengan Kekerasan ( Curas ),20
2025,TANJUNG PRIOK,Pencurian Dengan Pemberatan ( Curat ),180
2025,TANJUNG PRIOK,Pencurian Ringan,1
2025,TANJUNG PRIOK,Pencurian dalam lingkungan keluarga,2
2025,TANJUNG PRIOK,Pengaduan Palsu,2
2025,TANJUNG PRIOK,Pengancaman,2
2025,TANJUNG PRIOK,Penganiayaan,64
2025,TANJUNG PRIOK,Penganiayaan Berat ( Anirat ),8
2025,TANJUNG PRIOK,Pengeroyokan,28
2025,TANJUNG PRIOK,Pengerusakan,7
2025,TANJUNG PRIOK,Penggelapan,76
2025,TANJUNG PRIOK,Penghinaan,2
2025,TANJUNG PRIOK,Penipuan / Perbuatan Curang,141
2025,TANJUNG PRIOK,Penyalahgunaan Wewenang,1
2025,TANJUNG PRIOK,Penyekapan,1
2025,TANJUNG PRIOK,Perampasan ( Premanisme ),1
2025,TANJUNG PRIOK,Perbuatan Yang Tidak Menyenangkan,6
2025,TANJUNG PRIOK,Percobaan Pencurian,3
2025,TANJUNG PRIOK,Perdagangan Manusia / Trafficking In Person / Tppo (dalam Negeri),1
2025,TANJUNG PRIOK,Perkosaan,1
2025,TANJUNG PRIOK,Perlindungan Konsumen,2
2025,TANJUNG PRIOK,Persetubuhan Terhadap Anak / Cabul Terhadap Anak,2
2025,TANJUNG PRIOK,Perzinahan,1
2025,TANJUNG PRIOK,Psikotropika ( Narkoba ),1
2025,TANJUNG PRIOK,Sumpah Palsu Dan Keterangan Palsu,9
2025,TANJUNG PRIOK,Terhadap ketertiban umum,2
2025,TANJUNG PRIOK,Tindak Pidana Dalam Perlindungan Anak,32
2025,TANJUNG PRIOK,UNCLASSIFIED,24
2025,TEBET,Curanmor R-2,5
2025,TEBET,Kawin halangan/kawin tanpa ijin,3
2025,TEBET,Kejahatan Tentang Jaminan Fidusia,13
2025,TEBET,Kejahatan Terhadap Jiwa Orang / Pembunuhan,1
2025,TEBET,Kejahatan Terkait Merek,1
2025,TEBET,Kejahatan Terkait Metrologi Legal,1
2025,TEBET,Kejahatan Terkait Perlindungan Data Pribadi,4
2025,TEBET,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),5
2025,TEBET,Kejahatan terkait Tenaga Kesehatan,5
2025,TEBET,Kekerasan Dalam Rumah Tangga,19
2025,TEBET,Kekerasan Seksual (KDRT),10
2025,TEBET,Manipulasi data autentik secara elektronik (ITE),222
2025,TEBET,Mengakibatkan Orang Luka,2
2025,TEBET,Narkotika ( Narkoba ),108
2025,TEBET,Pemalsuan Mata Uang Dan Uang Kertas,1
2025,TEBET,Pemalsuan Surat Otentik,20
2025,TEBET,Pemerasan Dan Pengancaman,6
2025,TEBET,Pencemaran Nama Baik,3
2025,TEBET,Pencurian Biasa,43
2025,TEBET,Pencurian Dengan Kekerasan ( Curas ),3
2025,TEBET,Pencurian Dengan Pemberatan ( Curat ),63
2025,TEBET,Pencurian Ringan,1
2025,TEBET,Pengaduan Palsu,2
2025,TEBET,Pengancaman,1
2025,TEBET,Penganiayaan,26
2025,TEBET,Penganiayaan Berat ( Anirat ),6
2025,TEBET,Pengeroyokan,8
2025,TEBET,Pengerusakan,6
2025,TEBET,Penggelapan,73
2025,TEBET,Penghinaan,1
2025,TEBET,Penipuan / Perbuatan Curang,179
2025,TEBET,Perampasan ( Premanisme ),1
2025,TEBET,Perbankan,1
2025,TEBET,Perbuatan Yang Tidak Menyenangkan,2
2025,TEBET,Percobaan Pencurian,3
2025,TEBET,Perzinahan,2
2025,TEBET,Psikotropika ( Narkoba ),1
2025,TEBET,Tindak Pidana Dalam Perlindungan Anak,14
2025,TEBET,Tindak Pidana Transfer Dana,1
2025,TEBET,UNCLASSIFIED,25
2026,CAKUNG,Cabul,5
2026,CAKUNG,Kejahatan Terkait Perlindungan Data Pribadi,3
2026,CAKUNG,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),3
2026,CAKUNG,Kejahatan terkait Tenaga Kesehatan,2
2026,CAKUNG,Kekerasan Dalam Rumah Tangga,11
2026,CAKUNG,Kekerasan Seksual (KDRT),2
2026,CAKUNG,Manipulasi data autentik secara elektronik (ITE),66
2026,CAKUNG,Melawan Putusan Pengadilan,1
2026,CAKUNG,Memasuki Pekarangan Tanpa Ijin,8
2026,CAKUNG,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,1
2026,CAKUNG,Narkotika ( Narkoba ),28
2026,CAKUNG,Pemalsuan Surat Otentik,3
2026,CAKUNG,Pemerasan,1
2026,CAKUNG,Pemerasan Dan Pengancaman,2
2026,CAKUNG,Penadahan,1
2026,CAKUNG,Pencemaran Nama Baik,4
2026,CAKUNG,Pencurian Biasa,50
2026,CAKUNG,Pencurian Dengan Kekerasan ( Curas ),3
2026,CAKUNG,Pencurian Dengan Pemberatan ( Curat ),34
2026,CAKUNG,Pencurian Ringan,3
2026,CAKUNG,Pengaduan Palsu,1
2026,CAKUNG,Pengancaman,4
2026,CAKUNG,Penganiayaan,48
2026,CAKUNG,Penganiayaan Berat ( Anirat ),6
2026,CAKUNG,Pengeroyokan,21
2026,CAKUNG,Pengerusakan,1
2026,CAKUNG,Penggelapan,42
2026,CAKUNG,Penghinaan,1
2026,CAKUNG,Penipuan / Perbuatan Curang,46
2026,CAKUNG,Penyekapan,1
2026,CAKUNG,Penyerobotan Tanah,2
2026,CAKUNG,Perbuatan Yang Tidak Menyenangkan,2
2026,CAKUNG,Percobaan Pencurian,1
2026,CAKUNG,Perkosaan,1
2026,CAKUNG,Perzinahan,1
2026,CAKUNG,Sumpah Palsu Dan Keterangan Palsu,2
2026,CAKUNG,Tindak Pidana Dalam Perlindungan Anak,1
2026,CAKUNG,UNCLASSIFIED,228
2026,CEMPAKA PUTIH,Cabul,1
2026,CEMPAKA PUTIH,Curanmor R-2,5
2026,CEMPAKA PUTIH,Kejahatan Terkait Merek,4
2026,CEMPAKA PUTIH,Kejahatan Terkait Perlindungan Data Pribadi,5
2026,CEMPAKA PUTIH,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),1
2026,CEMPAKA PUTIH,Kejahatan terkait Tenaga Kesehatan,2
2026,CEMPAKA PUTIH,Kekerasan Dalam Rumah Tangga,3
2026,CEMPAKA PUTIH,Manipulasi data autentik secara elektronik (ITE),15
2026,CEMPAKA PUTIH,Mengakibatkan Orang Mati,1
2026,CEMPAKA PUTIH,Narkotika ( Narkoba ),6
2026,CEMPAKA PUTIH,Pemerasan Dan Pengancaman,3
2026,CEMPAKA PUTIH,Pencemaran Nama Baik,7
2026,CEMPAKA PUTIH,Penculikan,1
2026,CEMPAKA PUTIH,Pencurian Biasa,12
2026,CEMPAKA PUTIH,Pencurian Dengan Pemberatan ( Curat ),24
2026,CEMPAKA PUTIH,Pengancaman,4
2026,CEMPAKA PUTIH,Penganiayaan,4
2026,CEMPAKA PUTIH,Penganiayaan Berat ( Anirat ),2
2026,CEMPAKA PUTIH,Pengeroyokan,3
2026,CEMPAKA PUTIH,Penggelapan,19
2026,CEMPAKA PUTIH,Penghinaan,1
2026,CEMPAKA PUTIH,Penipuan / Perbuatan Curang,39
2026,CEMPAKA PUTIH,Perbuatan Yang Tidak Menyenangkan,1
2026,CEMPAKA PUTIH,Percobaan Pencurian,2
2026,CEMPAKA PUTIH,Perkosaan,3
2026,CEMPAKA PUTIH,Perzinahan,1
2026,CEMPAKA PUTIH,Tindak Pidana Dalam Perlindungan Anak,1
2026,CEMPAKA PUTIH,Tindak Pidana Transfer Dana,1
2026,CEMPAKA PUTIH,UNCLASSIFIED,115
2026,CENGKARENG,Curanmor R-2,1
2026,CENGKARENG,Karena Alpa  Menimbulkan  Kebakaran/ Meletus/banjir,1
2026,CENGKARENG,Kejahatan Tentang Pornografi,2
2026,CENGKARENG,Kejahatan Terhadap Jiwa Orang / Pembunuhan,1
2026,CENGKARENG,Kejahatan Terkait Perlindungan Data Pribadi,5
2026,CENGKARENG,Kekerasan Dalam Rumah Tangga,8
2026,CENGKARENG,Kekerasan Seksual (KDRT),2
2026,CENGKARENG,Manipulasi data autentik secara elektronik (ITE),21
2026,CENGKARENG,Memasuki Pekarangan Tanpa Ijin,3
2026,CENGKARENG,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,1
2026,CENGKARENG,Narkotika ( Narkoba ),34
2026,CENGKARENG,Pemalsuan Surat Otentik,1
2026,CENGKARENG,Pembunuhan,1
2026,CENGKARENG,Pemerasan,2
2026,CENGKARENG,Pemerasan Dan Pengancaman,2
2026,CENGKARENG,Pencemaran Nama Baik,8
2026,CENGKARENG,Pencurian Biasa,62
2026,CENGKARENG,Pencurian Dengan Kekerasan ( Curas ),3
2026,CENGKARENG,Pencurian Dengan Pemberatan ( Curat ),34
2026,CENGKARENG,Pencurian Ringan,2
2026,CENGKARENG,Pencurian dalam lingkungan keluarga,1
2026,CENGKARENG,Pengancaman,13
2026,CENGKARENG,Penganiayaan,43
2026,CENGKARENG,Penganiayaan Berat ( Anirat ),2
2026,CENGKARENG,Pengeroyokan,18
2026,CENGKARENG,Pengerusakan,2
2026,CENGKARENG,Penggelapan,56
2026,CENGKARENG,Penghinaan,2
2026,CENGKARENG,Penipuan / Perbuatan Curang,70
2026,CENGKARENG,Perbuatan Yang Tidak Menyenangkan,4
2026,CENGKARENG,Perkosaan,2
2026,CENGKARENG,Persetubuhan Terhadap Anak / Cabul Terhadap Anak,1
2026,CENGKARENG,Perzinahan,3
2026,CENGKARENG,Sengaja Menimbulkan Kebakaran/banjir (pembakaran),1
2026,CENGKARENG,Sumpah Palsu Dan Keterangan Palsu,1
2026,CENGKARENG,Terhadap ketertiban umum,22
2026,CENGKARENG,Tindak Pidana Dalam Perlindungan Anak,4
2026,CENGKARENG,UNCLASSIFIED,241
2026,CILANDAK,Cabul,2
